impl,head_label,num_q_heads,num_kv_heads,head_dim,num_requests,cache_alloc_len,dtype_label,position_mode,layout,request_mapping,seed,validation,validation_detail,validation_cases,device_median_ms,device_p95_ms,device_min_ms,device_std_ms,amortized_call_ms,synchronized_call_ms,logical_read_bytes,logical_write_bytes,logical_total_bytes,logical_eff_gbps,pct_of_empirical_bw,pct_of_scattered_write_bw
eager,mha,32,32,128,1,128,fp16,ragged,strided,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.09113600105047226,0.10979200154542923,0.08912000060081482,0.00737612686909052,0.08088184986263514,0.09015446994453669,25088,24576,49664,0.5449438139434652,0.09856333850121386,0.1493614692849311
compile,mha,32,32,128,1,128,fp16,ragged,strided,permuted,1234,pass,q_maxdiff=9.54e-07 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.044064000248909,0.06355199962854385,0.03155200183391571,0.009096296523466595,0.02920886967331171,0.040435988921672106,25088,24576,49664,1.1270878658192105,0.203855039725021,0.3089190029220869
graph_eager,mha,32,32,128,1,128,fp16,ragged,strided,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.03167999908328056,0.03276799991726875,0.03049599938094616,0.0006710818751963443,0.03076430060900748,0.03578298492357135,25088,24576,49664,1.567676813040398,0.28354383778771547,0.42967826437960777
graph_compile,mha,32,32,128,1,128,fp16,ragged,strided,permuted,1234,pass,q_maxdiff=9.54e-07 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.010960000101476908,0.013279999606311321,0.0058559998869895935,0.001556413448504835,0.006021009758114815,0.011020514648407698,25088,24576,49664,4.531386819358475,0.8195865363152894,1.241989680257143
eager,mha,32,32,128,1,128,fp32,uniform,packed,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.07553600147366524,0.08211199939250946,0.07398399710655212,0.0042157411884318746,0.06644853041507304,0.07368350634351373,49664,49152,98816,1.3081973902795352,0.23661210367992766,0.35855858774301974
compile,mha,32,32,128,1,128,fp32,uniform,packed,identity,1234,pass,q_maxdiff=4.77e-07 k_maxdiff=2.38e-07 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.03014400042593479,0.04623999819159508,0.027168000116944313,0.008449645086474543,0.023189160274341702,0.028072507120668888,49664,49152,98816,3.278131588499526,0.5929117555637045,0.8984899691299739
graph_eager,mha,32,32,128,1,128,fp32,uniform,packed,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.025536000728607178,0.0272000003606081,0.02454400062561035,0.0008240244069422896,0.024869219632819295,0.029951450414955616,49664,49152,98816,3.869674075051993,0.699903340472253,1.06062348211835
graph_compile,mha,32,32,128,1,128,fp32,uniform,packed,identity,1234,pass,q_maxdiff=4.77e-07 k_maxdiff=2.38e-07 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.010832000058144331,0.0144640002399683,0.00863999966531992,0.0013177640131679584,0.006001280853524804,0.012142991181463003,49664,49152,98816,9.122599655610465,1.6499937330424916,2.5003768340813637
eager,mha,32,32,128,1,128,fp32,uniform,packed,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.07513599842786789,0.08256000280380249,0.07360000163316727,0.003132373523265926,0.06635586032643914,0.07271103095263243,49664,49152,98816,1.3151618673819234,0.23787176035748353,0.36046745340255704
compile,mha,32,32,128,1,128,fp32,uniform,packed,permuted,1234,pass,q_maxdiff=4.77e-07 k_maxdiff=2.38e-07 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.03049599938094616,0.038015998899936676,0.028351999819278717,0.003154045395652972,0.023331729462370276,0.028262962587177753,49664,49152,98816,3.2402938748005106,0.5860680933585308,0.8881191815958047
graph_eager,mha,32,32,128,1,128,fp32,uniform,packed,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.025599999353289604,0.027135999873280525,0.024383999407291412,0.0007627824503340752,0.024536600103601813,0.03018701681867242,49664,49152,98816,3.8600000975118043,0.6981536196780177,1.0579719803263103
graph_compile,mha,32,32,128,1,128,fp32,uniform,packed,permuted,1234,pass,q_maxdiff=4.77e-07 k_maxdiff=2.38e-07 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.010863999836146832,0.015231999568641186,0.006047999951988459,0.0018007479641770968,0.005951580824330449,0.012173026334494352,49664,49152,98816,9.095729150438517,1.645133696779678,2.4930120048453595
eager,mha,32,32,128,1,128,fp32,uniform,strided,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.0756480023264885,0.09232000261545181,0.07401599735021591,0.009942191869073733,0.06423006067052484,0.07308699423447251,49664,49152,98816,1.3062605351232008,0.23626178699494663,0.3580277228638522
compile,mha,32,32,128,1,128,fp32,uniform,strided,identity,1234,pass,q_maxdiff=4.77e-07 k_maxdiff=2.38e-07 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.0306560005992651,0.0352960005402565,0.029440000653266907,0.002465181182165885,0.022968649864196777,0.028688518796116114,49664,49152,98816,3.2233819829181787,0.5830092596188985,0.8834838688253857
graph_eager,mha,32,32,128,1,128,fp32,uniform,strided,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.025536000728607178,0.02630399912595749,0.024383999407291412,0.0007136569744451808,0.02474829088896513,0.029670423828065395,49664,49152,98816,3.869674075051993,0.699903340472253,1.06062348211835
graph_compile,mha,32,32,128,1,128,fp32,uniform,strided,identity,1234,pass,q_maxdiff=4.77e-07 k_maxdiff=2.38e-07 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.010816000401973724,0.015231999568641186,0.008576000109314919,0.0014379663116778768,0.005996469408273697,0.011671450920403004,49664,49152,98816,9.13609433501573,1.652434499631916,2.5040755367584597
eager,mha,32,32,128,1,128,fp32,uniform,strided,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.07539200037717819,0.08316799998283386,0.07414399832487106,0.0037057959805704803,0.06419238983653486,0.07376301800832152,49664,49152,98816,1.3106960885191272,0.23706404025412073,0.35924344594457347
compile,mha,32,32,128,1,128,fp32,uniform,strided,permuted,1234,pass,q_maxdiff=4.77e-07 k_maxdiff=2.38e-07 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.030368000268936157,0.03606399893760681,0.029279999434947968,0.0026433558640958314,0.022842810722067952,0.028408481739461422,49664,49152,98816,3.253951499107442,0.5885383315982223,0.8918625451889484
graph_eager,mha,32,32,128,1,128,fp32,uniform,strided,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.025536000728607178,0.027327999472618103,0.024351999163627625,0.0007604975439017477,0.024662429932504892,0.029840972274541855,49664,49152,98816,3.869674075051993,0.699903340472253,1.06062348211835
graph_compile,mha,32,32,128,1,128,fp32,uniform,strided,permuted,1234,pass,q_maxdiff=4.77e-07 k_maxdiff=2.38e-07 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.010879999957978725,0.015456000342965126,0.006047999951988459,0.0020258249750615257,0.0060159992426633835,0.010925519745796919,49664,49152,98816,9.082352976254784,1.6427143640885113,2.4893457827902163
eager,mha,32,32,128,1,128,fp32,ragged,packed,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.07628799974918365,0.08243200182914734,0.0745600014925003,0.003974647201511688,0.06489621009677649,0.07507600821554661,49664,49152,98816,1.295302017681456,0.2342797329988365,0.3550241466704846
compile,mha,32,32,128,1,128,fp32,ragged,packed,identity,1234,pass,q_maxdiff=4.77e-07 k_maxdiff=2.38e-07 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.043455999344587326,0.05004800111055374,0.03174399957060814,0.006836649890493633,0.02898465027101338,0.03805151209235191,49664,49152,98816,2.2739322876096293,0.4112834241949195,0.6232530012113399
graph_eager,mha,32,32,128,1,128,fp32,ragged,packed,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.025536000728607178,0.02630399912595749,0.02393599972128868,0.0008501419028541613,0.024648300604894757,0.03052747342735529,49664,49152,98816,3.869674075051993,0.699903340472253,1.06062348211835
graph_compile,mha,32,32,128,1,128,fp32,ragged,packed,identity,1234,pass,q_maxdiff=4.77e-07 k_maxdiff=2.38e-07 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.010768000036478043,0.015104000456631184,0.006111999973654747,0.0018458588125020209,0.005960799753665924,0.011903000995516777,49664,49152,98816,9.176820176936065,1.659800534148196,2.5152379197995085
eager,mha,32,32,128,1,128,fp32,ragged,packed,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.07529599964618683,0.08291199803352356,0.07315199822187424,0.0032560513833195075,0.06409230059944093,0.07375847781077027,49664,49152,98816,1.3123671969869952,0.23736629165211126,0.3597014733773266
compile,mha,32,32,128,1,128,fp32,ragged,packed,permuted,1234,pass,q_maxdiff=4.77e-07 k_maxdiff=2.38e-07 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.0435199998319149,0.051263999193906784,0.03161599859595299,0.0073388015644823956,0.029460139339789748,0.03699003718793392,49664,49152,98816,2.270588244063696,0.41067859102212784,0.6223364456975541
graph_eager,mha,32,32,128,1,128,fp32,ragged,packed,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.025536000728607178,0.026815999299287796,0.024351999163627625,0.0009288235904644517,0.024739279178902507,0.03033695975318551,49664,49152,98816,3.869674075051993,0.699903340472253,1.06062348211835
graph_compile,mha,32,32,128,1,128,fp32,ragged,packed,permuted,1234,pass,q_maxdiff=4.77e-07 k_maxdiff=2.38e-07 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.010816000401973724,0.014816000126302242,0.006111999973654747,0.001804559706847061,0.006033130921423435,0.011471565812826157,49664,49152,98816,9.13609433501573,1.652434499631916,2.5040755367584597
eager,mha,32,32,128,1,128,fp32,ragged,strided,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.07596799731254578,0.08796799927949905,0.07385600358247757,0.005133044675245102,0.06432694965042174,0.07383403135463595,49664,49152,98816,1.3007582600006353,0.235266597047734,0.3565196262937321
compile,mha,32,32,128,1,128,fp32,ragged,strided,identity,1234,pass,q_maxdiff=4.77e-07 k_maxdiff=2.38e-07 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.04295999929308891,0.05071999877691269,0.031968001276254654,0.0069798357792801935,0.03115772968158126,0.038552447222173214,49664,49152,98816,2.300186257589087,0.4160319484718727,0.6304488467835976
graph_eager,mha,32,32,128,1,128,fp32,ragged,strided,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.025536000728607178,0.026367999613285065,0.024512000381946564,0.0008271092886491396,0.02471051993779838,0.030507042538374662,49664,49152,98816,3.869674075051993,0.699903340472253,1.06062348211835
graph_compile,mha,32,32,128,1,128,fp32,ragged,strided,identity,1234,pass,q_maxdiff=4.77e-07 k_maxdiff=2.38e-07 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.010832000058144331,0.013728000223636627,0.008767999708652496,0.0012673779196896752,0.0060889392625540495,0.012062548194080591,49664,49152,98816,9.122599655610465,1.6499937330424916,2.5003768340813637
eager,mha,32,32,128,1,128,fp32,ragged,strided,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.07556800171732903,0.08486399799585342,0.07366400212049484,0.003435356391804265,0.06401957012712955,0.07240602280944586,49664,49152,98816,1.3076434172446803,0.2365119072369956,0.358406751490707
compile,mha,32,32,128,1,128,fp32,ragged,strided,permuted,1234,pass,q_maxdiff=4.77e-07 k_maxdiff=2.38e-07 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.04371199943125248,0.049984000623226166,0.03209599852561951,0.0066184270483542074,0.029034949839115143,0.04044146044179797,49664,49152,98816,2.260614963527616,0.40887473565154975,0.6196029091450788
graph_eager,mha,32,32,128,1,128,fp32,ragged,strided,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.025567999109625816,0.02672000043094158,0.0244159996509552,0.0007019375696993066,0.024681969080120325,0.03052246756851673,49664,49152,98816,3.8648311733864946,0.699027410616787,1.0592961105804903
graph_compile,mha,32,32,128,1,128,fp32,ragged,strided,permuted,1234,pass,q_maxdiff=4.77e-07 k_maxdiff=2.38e-07 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.010863999836146832,0.012415999546647072,0.00598399993032217,0.0015984279196600759,0.0059268297627568245,0.012137461453676224,49664,49152,98816,9.095729150438517,1.645133696779678,2.4930120048453595
eager,mha,32,32,128,1,2048,bf16,uniform,packed,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.09081599861383438,0.09942399710416794,0.08854400366544724,0.003692209439665981,0.0783786503598094,0.08869700832292438,25088,24576,49664,0.546863997071486,0.09891063973629324,0.14988776459457392
compile,mha,32,32,128,1,2048,bf16,uniform,packed,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.030239999294281006,0.03638400137424469,0.02879999950528145,0.002583591624672301,0.02308837021701038,0.02862903056666255,25088,24576,49664,1.6423280806554932,0.2970459236380829,0.45013913159137864
graph_eager,mha,32,32,128,1,2048,bf16,uniform,packed,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.03171199932694435,0.03347200155258179,0.031168000772595406,0.0008343475308471218,0.030908869812265035,0.035766977816820145,25088,24576,49664,1.5660948869219542,0.2832577166950329,0.429244680580131
graph_compile,mha,32,32,128,1,2048,bf16,uniform,packed,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.010751999914646149,0.015072000212967396,0.006240000016987324,0.0016354191131746905,0.0061767990700900555,0.011225987691432238,25088,24576,49664,4.6190476557155415,0.8354416473672656,1.2660162881055546
eager,mha,32,32,128,1,2048,bf16,uniform,packed,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.09020800143480301,0.10147199779748917,0.08816000074148178,0.004550356230928888,0.0777816295158118,0.0877095153555274,25088,24576,49664,0.5505498316121569,0.09957729223916816,0.1508980002343767
compile,mha,32,32,128,1,2048,bf16,uniform,packed,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.030640000477433205,0.0379519984126091,0.029184000566601753,0.0031168106479411792,0.022839310113340616,0.028698937967419624,25088,24576,49664,1.6208877032028195,0.293168028107589,0.4442626243324357
graph_eager,mha,32,32,128,1,2048,bf16,uniform,packed,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.03171199932694435,0.03347200155258179,0.0307839997112751,0.0010050470555357579,0.03082380979321897,0.0349205220118165,25088,24576,49664,1.5660948869219542,0.2832577166950329,0.429244680580131
graph_compile,mha,32,32,128,1,2048,bf16,uniform,packed,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.01119999960064888,0.01408000010997057,0.006047999951988459,0.0021771403339662055,0.005916008958593011,0.011135940439999104,25088,24576,49664,4.434285872396164,0.8020240037030236,1.2153756702690353
eager,mha,32,32,128,1,2048,bf16,uniform,strided,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.0907679982483387,0.1008640006184578,0.088639996945858,0.003931125390984045,0.07855287054553628,0.09025499457493424,25088,24576,49664,0.547153192297143,0.09896294613227394,0.1499670289567138
compile,mha,32,32,128,1,2048,bf16,uniform,strided,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.0307839997112751,0.03711999952793121,0.02908799983561039,0.0022596010657574,0.023432020097970963,0.028593523893505335,25088,24576,49664,1.6133056284368992,0.2917966672763007,0.4421844838007155
graph_eager,mha,32,32,128,1,2048,bf16,uniform,strided,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.03190400078892708,0.033535998314619064,0.0306560005992651,0.0007872050721036627,0.03080546972341835,0.0357974786311388,25088,24576,49664,1.5566699715365129,0.2815530434760487,0.42666144323742455
graph_compile,mha,32,32,128,1,2048,bf16,uniform,strided,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.01065600011497736,0.01408000010997057,0.006912000011652708,0.0013509176949360116,0.006014599930495024,0.011707539670169353,25088,24576,49664,4.660660610372518,0.8429681329075103,1.2774218163266677
eager,mha,32,32,128,1,2048,bf16,uniform,strided,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.09057599678635597,0.10179200023412704,0.0888959988951683,0.004407065554108676,0.07802197942510247,0.08808047277852893,25088,24576,49664,0.5483130383554464,0.09917272610725265,0.1502849265215268
compile,mha,32,32,128,1,2048,bf16,uniform,strided,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.030719999223947525,0.03779200091958046,0.029600000008940697,0.0031850814569975997,0.023693109396845102,0.029310525860637426,25088,24576,49664,1.616666707507103,0.2924045816440748,0.4431057085131784
graph_eager,mha,32,32,128,1,2048,bf16,uniform,strided,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.03175999969244003,0.03347200155258179,0.0306560005992651,0.0006781433732947417,0.030979099683463573,0.03477494465187192,25088,24576,49664,1.563727974840684,0.2828296161263144,0.4285959431193486
graph_compile,mha,32,32,128,1,2048,bf16,uniform,strided,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.010847999714314938,0.012575999833643436,0.005375999957323074,0.001375590656058209,0.0059995707124471664,0.01141655957326293,25088,24576,49664,4.578171212012826,0.8280483736860003,1.2548126272246296
eager,mha,32,32,128,1,2048,bf16,ragged,packed,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.09059199690818787,0.09836799651384354,0.08844800293445587,0.003522744061986239,0.07800413994118571,0.08999899728223681,25088,24576,49664,0.5482161967390221,0.0991552104794459,0.1502583835904081
compile,mha,32,32,128,1,2048,bf16,ragged,packed,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.04295999929308891,0.051392000168561935,0.031199999153614044,0.007112394460629197,0.028818940045312047,0.036423502024263144,25088,24576,49664,1.1560521605499556,0.20909377721125205,0.3168577105596319
graph_eager,mha,32,32,128,1,2048,bf16,ragged,packed,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.03171199932694435,0.03331200033426285,0.030688000842928886,0.0008689978733119887,0.030904660234227777,0.03499101148918271,25088,24576,49664,1.5660948869219542,0.2832577166950329,0.429244680580131
graph_compile,mha,32,32,128,1,2048,bf16,ragged,packed,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.010768000036478043,0.015968000516295433,0.006175999995321035,0.0020039743194081184,0.006259760120883584,0.012078031431883574,25088,24576,49664,4.612184234004137,0.8342002684579017,1.2641351203137428
eager,mha,32,32,128,1,2048,bf16,ragged,packed,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.09115200117230415,0.10019200295209885,0.08924800157546997,0.0036868630247807762,0.07871877984143794,0.09515404235571623,25088,24576,49664,0.5448481586939644,0.09854603745017937,0.14933525152037502
compile,mha,32,32,128,1,2048,bf16,ragged,packed,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.04327999986708164,0.05104000121355057,0.03171199932694435,0.007138763090976974,0.028797400882467628,0.03627303522080183,25088,24576,49664,1.1475046245962206,0.20754779456496278,0.3145149506343893
graph_eager,mha,32,32,128,1,2048,bf16,ragged,packed,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.03175999969244003,0.03347200155258179,0.0307839997112751,0.0008241639966714153,0.03079504938796163,0.035787466913461685,25088,24576,49664,1.563727974840684,0.2828296161263144,0.4285959431193486
graph_compile,mha,32,32,128,1,2048,bf16,ragged,packed,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.011087999679148197,0.012095999903976917,0.005919999908655882,0.001062732673271364,0.006322480039671063,0.010725576430559158,25088,24576,49664,4.479076608686851,0.8101252508220442,1.2276521839417365
eager,mha,32,32,128,1,2048,bf16,ragged,strided,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.0899679996073246,0.09920000284910202,0.08752000331878662,0.003693410847919039,0.0782046199310571,0.08944747969508171,25088,24576,49664,0.5520184978744007,0.09984292815657278,0.15130054109309485
